Index,text
16261,Deutschland macht die Grenzen auf und die Schwimmbäder zu. So viel zur Lage der Nation!
16262," ""Hoch legt an ... Feuer!"""
16263,Der Islam gehört zur Wirklichkeit in Deutschland dazu. Flucht und Asyl gehören zur Wirklichkeit in Deutschland dazu. Punkt. Von dieser Realität aus haben wir die Gesellschaft zu gestalten. - Wolfgang Schäuble #StaatspreisNRW
16264,"@XYEinzelfall @tantegerd1   Ein Vater kann seinen Sohn nicht kidnappen!  Wenn schon dann wurde er wegen Entzug der Sorge,verurteilt!"
16265,"Da steht wenigstens die Regierung zu ihrem Volk, nicht wie bei uns"
16266,Kann man die Wahrheit noch mehr verhöhnen !!
16267,wie strunzdumm ist eigentlich der #Innenminister von #NRW er macht es sich sehr einfach. Will uns der Innenminister eigentlich für dumm verkaufen wie wäre es mit mehr Polizei #cdu
16268,"@Ungebeten1 @wolfssanguis Rutscht auf eurem Arsch hin, um die Umwelt zu schonen!"
16269,Ohne Steuern Gelde koenten die Politiker dieser Wahnsinn nicht besteiben
16270, MrTrump sie waren mir mal Sympathisch mit ihrer Aussage Das sie Die Merkel Loben da haben sie jetzt bei mir Verschissen
16271,  Da Sie wie ich sehe Jude sind und weiß. Sollten Sie sich eher Gedanken machen über den zunehmenden Antisemitismus aus den Reihen des Islam. Dort spielt nicht einmal die Hautfarbe eine Rolle.
16272,"Was habe ich gesagt, der gesamte Vorstand der SPD und jetzt noch die  verarscht uns. Sie sagt auf Phönix fasse ein super Ergebnis ist! |LBR| Es ist so traurig   #Sondierungsgespraechen"
16273," Hallo, waren es die Linksradikalen oder Reichsbürger die Anschläge auf Privateigentum verübt haben!!!😡 die verkommene Lügenpresse war klar!"
16274,"Ehrendoktor für eine 16-jährige Schulschwänzerin, die einen an der Waffel hat!  😂  Solche Aktionen wird man in Geschichtsbüchern mal nachlesen und sich wundern können, 'wie es bloß dazu kommen konnte'.  #Greta https://t.co/L7YFPfIuf7"
16275,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl stammeln können |LBR| AFD
16276," _Mertes Woher will Claudia denn wissen, was ich auf Halbmast setze?"
16277,FR hat Teile des #Invasoren lagers #Calais geräumt / GR wird Invasorenlager #Idomeni räumen. Besser spät als nie. #Rapefugees #Invasion
16278,"Das Problem wird nicht in Deutschland und Europa Guanyin Einwanderung und Asyl, aber das Hauptproblem zu ändern, im Herzen von den Lehren des Koran und den islamischen Terrorismus. Also muss es ein mutiger Schritt in die Schließung von Moscheen zu sein, weil sie dachten, das Zentrum der Ausbreitung des islamischen Terroristen. Und die islamische Religion zu verhindern, denn es ist keine Religion, sondern eine islamische Bewegung, die Mord und Gewalt zu schüren. Und buchen verbieten den Koran, denn es ist ein Buch, das Vergewaltigung minderjähriger Mädchen fördert und lehrt Hass und Mord. Hinweis: Hier in Syrien kamen alle islamischen Bewegungen aus der Moschee nach dem Lernen des Korans"
16279,  Bin zwar rechts aber kein nazi und das wissen auch die meisten auf sifftwittter
16280,"Unser prasident ist leider alkohlik, aber bei uns, in Prag haben wir keine imigranten. Aus der Gasteten konnen wir zu Hause in der Nacht normale gehen. 
Es tut mir leid- aber jetzt in Deutschland es geht nicht?.
Angela, warum ?????"
16281,"Lamya Kaddor hat nicht nur einen an der Klatsche, sie brüstet sich auch mit einem Ehrendoktortitel einer Briefkastenfirma. Das sich so jemand ungern vor Gericht rechtfertigen möchte, ist klar. Dumm nur, wenn man gegen Broder antreten muss.  https://t.co/wt91c0sGhF"
16282,Ja so ist es
16283,ehmmm was wollte ich schreiben  blöde Hitze in Sachsen🤪😂😂 https://t.co/CsYrdqzSmS
16284,"fachkräfte die zu blöd zum scheissen sind? sollen doch ""unsere tollen politiker "" es denen mal vormachen."
16285,Wenigstens machen sie sich gegenseitig alle................
16286,"Die Zersetzung,die Vernichtung der Kultur,der Abschaum,hat immer nur einen Ursprung!"
16287,"JF: Sarrazin rät SPD: Mehr Dänemark wagen: Der frühere Berliner Finanzsenator Thilo Sarrazin (SPD) hat seiner Partei geraten, sich in der Asyl- und Einwanderungspolitik an den dänischen Sozialdemokraten zu orientieren. Die SPD in Deutschland sehe auch… https://t.co/IlTwQTeVCk"
16288,"Die  - mal wieder hochpolitisch - stellt dar, wie Radikalisierung und Gewalt auch entstehen können: durch Ablehnung und Ausgrenzung von Minderheiten durch eine Mehrheitsgesellschaft."
16289,"Ich finde 10 Jahre und die Hand abhacken die ,die führhand ist...wie in Arabien...."
16290,"_Support |LBR| Klar, für doch.Alles kostenlos für Ausländer..Pfui Teufel. Wo sind wir bloß hingekommen in D?"
16291,Ein besetztes und belogenes Volk und Land! |LBR| Der Krieg ist nicht zu Ende!
16292,@FailDef @convalaria1 @Wirklichkeit123 @Tschonka Wo lesen Sie Bücherverbrennung? Index = Liste der jugendgefährdenden Schriften.  Was projizieren Sie hier derart besessen? Laut Uni Münster wollten schon 2016 über 800000 Moslems in D unsere Rechtsordnung mit der Scharia ersetzen. Das ist Zersetzung pur! https://t.co/sV28LcYDcG
16293,"Ja, und noch was :wieso Markenzeichen? Ich dachte immer es handelt sich um um eine Bürgerbewegung und nicht um ein verkaufbares Produkt."
16294," |LBR| Ja ja , Deutschland wird abgeschafft. Antideutsche Verräter werden......"
16295,   Es lohnt sich nicht nur vorausschauend zu fahren sondern auch vorausschauend zu denken...gilt insbesondere für Biker... |LBR| ..petryficker im Profil...tust dein Hirn mitm Helm ablegen..?
16296,Person des öffentlichen Lebens können sich hier alles leisten Steuerhinterziehung koks nutten usw und bekommen immer noch ein sprachrohr in den Medien frau Schwarzer der ober Lehrer Herr Friedmann usw
16297,@Ungebeten1 @Yuma_lein Huhuhuhuu
16298, _Krug Ja Politik kann eine schöne Sache sein...wenn man Ahnung davon hat...!
16299,@mainwasser Oterhasi haben will! 🐰
16300,"Happy birthday! Wir freuen uns darüber, das wir mit eurer Hilfe nach einem Jahr für bislang 195 Geflüchteten eine Bleibe finden können!"
16301,Kein Geld für die Ausländer und ausweisen die Ausländer.
16302,"Aktueller Vorschlag zur Erneuerung der #SPD: hin zu einer ökologisch orientierten sozialen Demokratie. Egal welche #Kanzlerkandidatin die #SPD einmal aufstellt, dieser Vorschlag muss die Grundlage sein 😍✊ https://t.co/phWgmANdGn"
16303,@_lennartvoss  _thl Was ist dir denn lieber ?? Burkha mit günem Punkt !! Oder ein verschwulter Braunhäutiger mit Federboa !! Herrgott hau die linken weg ! bitte
16304,"Es geht ja nicht darum wie man eine Toiletten Schüssel benutzt, sondern wie man sie danach verlässt!! Mir ist es egal ob man drauf sitzt, steht, kniet oder ein Kopfstand  macht, wichtig ist es danach sie sauber zu machen!!"
16305,Das gehört zu Deutschland....
16306,Ich versteh die Frage nicht! ?
16307,Heute um 18 Uhr am Brandenburger Tor beginnt unsere Kundgebung gegen die Delegation der Vertreter des iranischen Regimes. Kommt vorbei!
16308,"Warum hat wohl der Terrorfürst Yassir #Arafat das Wort »#Palästinenser« für die #Araber in der #Levante benutzt? Dieses Volk gab es vorher nicht, aber man bediente sich aus dem #Antisemitismus der #Römer, die uns #Juden demütigten &amp; Eretz #Israel in #Palästina« unbenannten."
16309,_ge_Re _Bayern Er ist also offensichtlich kein Priester der römisch-katholischen Kirche.
16310,"Die 1.000.000 Einheimischen, die in Österreich an der Armutsgrenze leben, dürfen nicht durch die Integration der #Asylanten geopfert werden."
16311,"Herzliche Grüße aus Münster:  Pressekonferenz kurz vor dem heutigen #Neujahrsempfang der @AfD_Muenster mit @Joerg_Meuthen, @1MartinSchiller, @GuidoReil, @EspendillerM und @Helmut_Seifen.  #AfD https://t.co/mCeOanKIIl"
16312, Sein Anwalt ist in der Geschichte aber komplett egal.
16313,"Fangt doch mal an zu denken, Ihr Afrikaner. Geburtenkontrolle ist |LBR| angesagt. Damit die Neugeborenen ausreichend ernährt werden können."
16314,Noch fragen ???!!!! https://t.co/oM61rekhRA
16315,"@purojunkie Sozialistischen Dank für Ihr Vertrauen, Genosse - die arbeitende Klasse im Westen ist gegenwärtig eher die angeschmierte Klasse, nicht wahr?"
16316,"Also tut mir leid, aber das Häuschen schaut mir nicht wie eines meiner Nachbarn aus und die Leute haben mit denen auch wenig Ähnlichkeit! Wäre doch interessant um was es bei der Sache wirklich ging!"
16317,_Deutsch _SPD _  Alles nachzulesen auf facebook unter: Verein gegen die Willkür deutscher Botschaften und des Auswärtigen Amter
16318,"Kann ich mir gar nicht vorstellen. Merkel hat uns doch versprochen, dass er total unverbindlich sein wird. Und dass sie lügt, halte ich für völlig ausgeschlossen https://t.co/HWvT7eR8g3 #Migrationspakt #Merkel #Migration #Lüge #Merkeldiktatur"
16319,"#Palmer hatte in einem Spiegel-Interview Zäune an der EU-Außengrenze, auch bewaffnete Grenzer gefordert."
16320,Für diese Diagnose brauch ich kein Psychoanalytiker sein.  Das sagt mir mein klarer Menschenverstand
16321,wieso tun sich die Wessis so schwer??????
16322,"'Wir haben keine Veranlassung gegeben, uns zu kritisieren.'  Da ist Gibbs &amp; McGee anderer Meinung – ich auch.  Morgens halb 11 in Deutschland, der Waldboden war gefroren, &amp; sie suchen unter der Erdoberfläche.😢   #findbecci,sucht nach einer lebenden #Rebecca  https://t.co/t4Adm5I9Ge"
16323,"Die Gutmenschen wollen Ihre Fehler nicht einstehen. 
Wie so hat der Orban die Uebersicht aber die Deutsche Politiker nicht.
Sowass kann Mann nicht einfach korrigieren. Wenn die Migranten da sind in Ueberzahl zu den Einheimishen welsche sitten werden sich durchsetzen. 
Wann mann Arabian nach Europa bringt und die in Mehrheit als eigene Bevolkerung dann hat mann ein Arabian in Europa und nicht Araber die Europear werden.
Also viel glueck."
16324,"Im Wettbüro von Frau Suhrbier kann man bereits darauf wetten was schneller fertig wird.   Der Berliner Flughafen oder ganz Berlin?     Der #EkelWilfred, alias #Wiltewka, #Wilberg, O. #Wilke    Ein Herzchen &amp; Berliner – Neue Reihe, damit man auch mal was über #Berlin zum Lachen hat.😀"
16325,Ganz Wien hasst die Polizei ist wohl der deppertste slogan für eine berechtigte Demo den man verwenden kann. https://t.co/0A8LOM2h2C
16326,"Eine @SPDde, die Politik für ganz normale lohnabhängige Schonlängerhierlebende macht, statt sich beim Wählermilieu anderer Parteien anbiedern zu wollen -- das wär's."
16327,"Suuuuper! Kein Wahlrecht für Frauen, miserable Jobs, keine freie Berufswahl für Frauen usw. Wo seit ihr eigentlich stehen geblieben?"
16328,"@Uwe_Junge_MdL @pearwalts5 @Junge_Freiheit Es werden täglich mehr, zu beobachen in Dörfern und Städten. In 10 Jahren sind die Kinder der Muslime bereits 16 Jahre. Sie werden in allen Organen und Strukturen der Deutschen Gesellschaft eingreifen, wie schon in der Politik zu beobachten ist. Grüne fungieren als Staatsfeinde! https://t.co/1NQkUWf6a2"
16329,Ich glaube in Nordkorea wäre es momentan angenehmer zu leben ❗️
16330,_SPD Stimmt !!! Speziell aus den Fressen der SPD Politiker kommt hauptsächlich geistiger Dünnschiss.
16331,"Finnlands Außenministerium hat eine Kampagne in den sozialen Netzwerken gestartet, mit der den potenziellen Migranten aus der Türkei und dem Irak der Wunsch, nach Finnland zu flüchten, genommen werden soll, meldet der Fernseh- und Radiosender Yle.

Weiterlesen: http://de.sputniknews.com/panorama/20151023/305158973/finnland-startet-anti-fluechtlingskampagne-soyialnetzwerken.html#ixzz3pWacBuLu"
16332,"Den Linken bleibt nicht mehr übrig, als Mordversuche und tote Flüchtlinge vorzutäuschen, um noch ein paar arme Seelen auf ihre Seite zu ziehen... Mit Argumenten kommen sie nicht mehr weit!"
16333,"Alice Schwarzer hat schon seit Khomeinis Zeiten Ende der 1970-er Jahre vor dem Islam gewarnt. Sie hat sofort genau erkannt, was an dieser Ideologie so gefährlich ist, und immer wieder öffentlich darauf hingewiesen. Und wie Kassandra haben alle über sie gelacht - war ja nur ""Gedöns"" ...."
16334,"Das fehlte noch, der springt auch nur!!!!!!!!!"
16335,"Frankreich ist ein terroristischer Staat seit mindestens 2011 !!!
http://www.voltairenet.org/article189298.html

daher http://tinyurl.com/qz8a59d teilen"
16336,Großmaul #Özdemir hat ja gesagt dass es keine Koalition gibt wenn nicht bis 2030 der Benzinmotor Geschichte ist #grüne
16337,Gretel nach einem Jahr Pause😂😂 https://t.co/38tFxZhJv8
16338, _hilbig Streng genommen war das kein NudePic
16339,"Im Jahre 1989, kurz bevor die DDR zusammengebrochen ist, hat die Stasi auch vom Westen aus auf ein DDR-Haus in Grenz-Nähe geschossen. Die DDR-Medien haben diese Tatsache dem ""Bösen Imperialismus"" in die Schuhe geschoben, das war einer der letzten
verzweifelten Versuche, sich vor dem Untergang zu retten. Wie sich doch die Geschichte wiederholt..., auch der Zusammenbruch dieses jetzt noch vorhandenen erbärmlichen Systems ist nicht mehr aufzuhalten..."
16340," Den Terroristen dürfte es völlig egal sein, wer schuld ist, Hauptseite dem Ziel der Zwietracht, und jenen, die sich d beteiligen, nutzt es"
16341,"Jetzt haben wir die Schuldigen der Flüchtlingsströme nach Deutschland.
Nicht Merkel - sondern die, die an den Bahnhöfen mit ""welcome"" standen und die Presse. Armin Laschet (stellvertretender Bundesvorsitzender der CDU) bei Illner am 23.10.15"
16342,Super. Madame Le Pen
16343,_Junge_MdL  warum nicht ein #Familienrückflug? einen Rückflug zur Familie. Das wäre mein Vorschalg für die Koalitionsverhandlungen.
16344,"Bundesregierungen lassen Clans seit 15 Jahren unbehelligt…. warum nur, warum…..?! https://t.co/sCphKGQOzh https://t.co/WvfhvRGIwf"
16345,   Und was schlägst Du nun vor?
16346,_vStorch  Niemals...die Deutschen lieben diesen Dreck....für deren Verbleib werden sie die anderen bekämpfen
16347,"_netz Bigamie ist in Deutschland verboten, das gilt auch für Moslems !!!!"
16348,"Jammergestallt Petra Roth.Das die es überhaupt noch wagt,sich darzustellen."
16349,von Ursula Haverbeck – An die “Europawähler” https://t.co/hUaMsikgDY
16350,"Wir sind nicht mehr Papst, wir sind jetzt Islam! Das ist das Geschenk von Merkel und Co."
16351,Die Altparteien kehren solche Berichte über die  täglichen massiven Einschüchterungen durch Migranten unter den Teppich. Wer sich versucht zu wehren wird niedergebrannt und als Nazi/Rassist beschimpft.   #nomerkel   #noaltparteien https://t.co/bQ8KAXKwEY
16352,Warum eine Zinserhöhung durch die EZB den sofortigen Herzstillstand der Wirtschaft nach sich ziehen würde. https://t.co/63MplLdAax
16353,"#Antifa-Idioten sind oft gescheiterte Existenzen, wie die Nazis. Antifa-Idioten uniformieren sich, wie die Nazis. Antifa-Idioten wenden Gewalt an und rotten sich zusammen, wie die Nazis. Antifa-Idioten werden von den Machthabern geduldet, wie die Nazis. Antifa-Idioten sind Nazis!"
16354,https://t.co/bf2M8RLwjo
16355,  WEIDEL KLASSE ! HAT DEN POLITundJOURNALIENABSCHAUM zu RECHT abgehakt und verlassen!ZDF = LÜGENSENDER ! Jetzt wohl bewiesen !
16356,"Seit gestern kann weder Die Bundes Regierung von Östereich noch von Deutschland sagen, sie würden Bürgerkriegsflüchtlingen Helfen. Nein dies ist vorsätzliche Beihilfe zur Einschleusung von hoch kriminellen Brandstiftern und Nötigern , Erpressern, Gewalttätern und Gewaltverherlichern. Dazu ein Bruch des Grundgesetzes, also HOCHVERRAT! In den Knast mit dieser Parteien - Michboche und zwar Lebenslang und das selbe gilt für alle die sowas unterstützen, ob in der Justiz oder bei den Sicherheitskräften. Lasst uns diesen Abschaum der unsere beide Völker regiert zum Teufel jagen und zwar ohne Gnade!!!!!!!!!!!!!!!"
16357,"!! Unglaubliche #Gruene Heuchelei: Die @Die_Gruenen -Ministerin in RheinlandPfalz gestattet grausame Tiertransporte bis nach Nordarika!#tierschutz ist bei #Gruene ad acta gelegt,stattdessen Klimapolitik,bei der sich D als moralische Welt-Instanz aufspielt! https://t.co/w7w7dxllTp"
16358,@nebelwirkerin @TinchenTrallala @wolfssanguis Sehr gruselig.
16359,Von langer Hand geplant. Deutschland wird eingenommen.
16360,EU stellt 16 300Mio für #Invasoren bereit! Wer wird das wohl bezahlen? #Refugeesnotwelcome #Fluechtlinge #Pegida #AfD #CDU #Merkelmussweg
16361,"Raketenwissenschaftler is gut ?
Und Sprengstoffexperten nicht zu vergessen?"
16362,#ILLNER     #TafelEssen #Migranten https://t.co/2uWdzmELHm via @Rebellin70
16363,......bis zum nächsten Mal und das trotz bereits bestehender Abkommen...!     .....unter Trump sind Abkommen und Werte nichts wert...!  https://t.co/CUreexh26T
16364,"Damals war echt alles besser. Nur ein paar Beispiele: Um 1900 lag die Lebenserwartung bei durchschnittlich 46 Jahren lag, man starb an einer Blinddarmentzündung und jeder 5. Säugling überlebte den geburtsvorgang nicht. und Zuviel Smartphone würden die Kinder damals wohl als luxusproblem einschätzen, da sie 12 Stunden täglich ab einem Alter von 4 (!) Jahren in Textilfabriken arbeiteten. Na ja, wenn sie adelig waren, war's natürlich besser... Echt, hohler geht's nimmer..."
